premise	hypo	label
Saving beyond the golden rule rate is counterproductive and would reduce consumption not only initially but also in the long-term.	Saving more than the golden rule rate just reduces consumption.	Entailment
As investigações indicaram que elas foram estupradas, agredidas e arremessadas do alto de um penhasco.	Quatro adolescentes foram agredidas, torturadas, estupradas e arremessadas de um penhasco.	None
More important, the problems created by this concurrent approach on individual programs can profoundly affect DOD's overall modernization plans.	The DOD's modernization plans include the development of self-driving cars.	None
Segundo os especialistas, a falha atinge a versão mais recente do WinRAR, a 5.21, e outras anteriores.	Além da versão 5.21, a falha também afeta as outras versões do software.	Entailment
Other agencies either had no such electronic dockets or their systems were not as comprehensive or sophisticated as DOT's system.	Other agencies didn't have systems as good as DOT's at tracking staffing decisions.	None
Several sources have mentioned that the availability of boilermakers has been tight for the SCR projects underway for the NOX SIP Call.	It is speculated that there has been a shortage of boiler makers.	Entailment
Shares of Smithfield closed up $1.64, or 8.5 percent, at $20.85, on the New York Stock Exchange.	Shares of Smithfield rose $1.64 yesterday to close at $20.85, a rise of 8.5 per cent, on the New York Stock Exchange.	Paraphrase
Eight techniques are used-sometimes all of them in the same study-to collect information (Neustadt and Fineberg, 1978; Yin, 1989).	Sometimes, all eight techniques are used in the same study.	Entailment
The balance of this guide describes this framework and its application to CIOs in the federal government.	This guide discusses CIOs in the federal government.	Entailment
The better educated agency employees, contractors, and beneficiaries are about what is expected of them and the consequences of not meeting those expectations, the greater the chances for reducing fraud and errors in the payment process.	Better educated organizations are stronger.	Entailment
Although gross national saving in 2000 was low by	what most people would consider acceptable.	None
If the carrier is already equipped with a scanner for delivery confirmation purposes, the Service has an opportunity to avoid the time---and time is money---that it takes the carrier to make that special trip to the door.	Some carriers are already equipped with a scanner for delivery confirmation purposes.	Entailment
O presidente do Benfica não sabe o que dizer.	O Benfica faz bem em não responder.	None
O cantor disse que depois de dois anos em um hospital, foi muito bom poder voltar ao trabalho.	O cantor Netinho voltou a ser internado no Hospital Sírio-Libanês, em São Paulo.	None
But the funding is uncertain, and Congress failed to reauthorize $65 million in supplemental TANF moneys.	The budget was reauthorized.	Entailment
Mr Annan said terrorism "will only be defeated if we act to solve the political disputes and long-standing conflicts which generate support for it".	Annan said terrorism would only be defeated "if we act to solve the longstanding conflicts which generate support for it."	Paraphrase
Amanhã chega o combustível já com o valor reajustado.	Quem comprou combustível hoje já está fazendo reajustes.	None
If the team perceived a person did not agree, it developed an individual plan to get this person's support.	The team had developed a fool-proof method for getting those who didn't agree with them to comply.	None
We've all got our campaign ribbons from the war of HR22.	They all have their campaign ribbons from the war of HR22	Entailment
Again, there is also the obligation for Americans to distinguish between needs, wants and affordability.	It takes a prudent American to realize that needs versus wants matters most.	None
According to the affidavit, Al-Amoudi made at least 10 trips to Libya using two American and one Yemeni passport.	The affidavit said Mr. al-Amoudi made at least 10 trips to Libya using one Yemeni and two U.S. passports.	Paraphrase
For audits of financial statements, such information is generally included in the reports on compliance with laws and regulations and internal control over financial reporting.	Audits of financial statements are often included in reports of compliance of regulations.	Entailment
Até agora, na zona da Grande Lisboa, havia apenas dois locais onde os utentes podiam realizar colonoscopias comparticipadas.	Até agora, apenas duas entidades garantiam colonoscopias na zona da Grande Lisboa.	Entailment
It is impractical to restrict grantees to counting only matters handled on behalf of client-eligible people.	Grantees should not be restricted to only dealing with the matters of the client eligible.	Entailment
Nomeado MVP do torneio, o veterano e craque Luis Scola terminou o jogo com mais um double-double.	Luis Scola, maior pontuador da história do torneio, somou 14 pontos e 11 rebotes.	None
As reações poderão ser utilizadas ao segurar ou passar o mouse sobre o botão de curtir.	Botão "Não curti" ainda não foi usado pelo Facebook.	None
Two years later, the insurance coverage would begin.	Under the agreement, Medicare coverage for drug benefits would begin in 2006.	Paraphrase
